# convergence data
# read data in Python with:
#     import pandas as pd
#     df = pd.read_csv(open('./paperfig_data/convergence.csv'), index_col=0, header=[4,5])
category,independent,independent,independent,independent,independent,independent,independent,independent,rho,cross,cross,cross,cross,cross,cross,cross
n_trajs,1,2,4,8,16,32,64,128,1,2,4,8,16,32,64,128
iter,,,,,,,,,,,,,,,,
1760,0.002240668650696609,0.0022798552660489024,0.0022504897978499194,0.002260858868209481,0.0022705160614371334,0.0022580668319718278,0.0022631165015640775,0.002264205474693304,0.001866657008020245,0.0018914671466141453,0.0018505473705080489,0.0018698600111616281,0.001864414564814565,0.0018693926959576501,0.0018689273191472289,0.0018679242352953596
1770,0.0022381536230813293,0.0022772713686816104,0.002247944837567961,0.0022584344704978943,0.0022679476874269966,0.0022555195356939173,0.0022605682201022326,0.0022616601584519724,0.0018638112539577367,0.0018886445709298538,0.0018478121444299722,0.001867085833175186,0.0018616422142122557,0.0018666150473468646,0.0018661492481356623,0.0018651447455477754
1780,0.00223565314749119,0.0022747027299541145,0.0022454148371823246,0.0022559078378523445,0.002265394253482045,0.0022529997165960935,0.002258035917207968,0.002259123276280861,0.0018609776021202284,0.0018858336081843952,0.0018450872713139388,0.0018643221541526644,0.001858881157216552,0.0018638481821779962,0.0018633829036570626,0.0018623828160805322
1790,0.0022331669495232465,0.0022721489552868235,0.002242899508685392,0.0022533911454581945,0.002262855475969383,0.0022504843797735985,0.0022555164801001393,0.0022566034220979914,0.001858155932596417,0.0018830341470845724,0.0018423733059356184,0.001861569396294449,0.0018561313933549428,0.0018610996980394923,0.0018606298092984641,0.0018596332683433747
1800,0.0022306947643364605,0.0022696096991811077,0.0022403985742993626,0.00225088561406106,0.002260357901813781,0.0022479847575295198,0.0022530085516416776,0.0022540952853821183,0.0018553461277217576,0.0018802460783643449,0.0018396704132284114,0.0018588276913729107,0.001853392854955227,0.0018583559554982143,0.0018578801777198173,0.0018568918693131486
1810,0.0022282363361515456,0.0022670846517911514,0.002237911765896383,0.002248392000376076,0.0022578467376068723,0.0022455040791855563,0.002250535183254132,0.002251597769683311,0.0018525480720318344,0.001877469294759626,0.0018369785854571719,0.001856097038401061,0.0018506654463829042,0.001855623829887687,0.0018551512454771935,0.0018541616717476783
1820,0.0022257914177922222,0.002264573529734415,0.0022354388245493517,0.0022459107458888683,0.0022553535784031187,0.0022430243906212954,0.00224805758509683,0.0022491196658546153,0.0018497616521805371,0.0018747036909225745,0.0018342977416232475,0.0018533773768114603,0.0018479490617506755,0.0018529087755861928,0.001852431643317498,0.001851441592871872
1830,0.002223359770265443,0.0022620760696638875,0.002232979500067178,0.0022434420787242892,0.002252895326870119,0.0022405797710045583,0.002245591673620595,0.0022466515066197346,0.0018469867569019804,0.0018719491633978347,0.0018316277724648167,0.0018506686202969247,0.0018452435927998057,0.0018502067734430527,0.0018497189082571364,0.0018487347518427732
1840,0.0022209411623757003,0.0022595920239236733,0.0022305335505572454,0.0022409860833290107,0.0022504262396924046,0.002238129138790068,0.002243145749207587,0.0022442100059374415,0.0018442232769584344,0.0018692056105463761,0.0018289685602679295,0.0018479706723710798,0.001842548932206256,0.0018475101595623045,0.0018470209198810927,0.0018460364378731775
1850,0.0022185353703400024,0.00225712115737009,0.0022281007420362764,0.002238542748145611,0.002247978282652663,0.002235690200831364,0.0022407009433320635,0.0022417702143985307,0.0018414711050585009,0.0018664729325189588,0.0018263199873325142,0.0018452834333584356,0.001839864974874983,0.001844830074060888,0.001844332409826066,0.0018433501540999764
1860,0.002216142177440261,0.0022546632452399296,0.0022256808480554113,0.0022361119981617605,0.0022455404324629447,0.0022332637024614632,0.002238271879975162,0.002239358491858079,0.0018387301358443464,0.0018637510312218275,0.0018236819392136727,0.0018426339136233816,0.0018371938283403555,0.0018421613553480931,0.0018416600228261526,0.00184066979654951
1870,0.0022137613736967765,0.0022522180716125773,0.0022232736493238425,0.0022336937170366333,0.002243113375489325,0.002230849586338235,0.0022358612179589343,0.002236941393061298,0.0018360002657901164,0.0018610398102176795,0.0018210543056720319,0.001839968889396193,0.0018345314368958254,0.0018395028486694054,0.0018389965112610707,0.0018379993094447267
1880,0.0022113927555578172,0.0022497854282690355,0.0022208789334176027,0.002231287762251899,0.0022406975196674894,0.0022284477686531634,0.002233455878985824,0.0022345421968498203,0.001833281393209818,0.001858339174750312,0.0018184369807991985,0.0018373137512923687,0.0018318914439593437,0.001836860218912495,0.0018363385435854473,0.0018353389690979327
1890,0.0022090361256211777,0.0022473651138992246,0.002218496494416966,0.0022288939752888037,0.0022382930838893422,0.0022260580856646728,0.002231067842742851,0.0022321510733128713,0.0018305734181706113,0.0018556490316509189,0.0018158298626453906,0.0018346686642736199,0.0018292521271553452,0.001834218019996059,0.001833689074290712,0.0018326918717912477
1900,0.002206691292347185,0.002244956933471487,0.002216126132639995,0.0022265310014132345,0.0022359001591822913,0.0022236804006147137,0.0022286925422464465,0.0022297777649955552,0.0018278762424656092,0.0018529692893363148,0.0018132328528893682,0.0018320336616935995,0.001826621075956214,0.0018315820050270881,0.0018310505609814287,0.001830056406516345
1910,0.002204358069798129,0.0022425606977702905,0.002213767654384746,0.0022241704277852214,0.0022335187506714593,0.0022213146502897407,0.002226330731306625,0.0022274152510830536,0.001825189769561919,0.0018504168131547871,0.001810645856375026,0.0018294087154057115,0.0018240265956905866,0.0018289543860668944,0.0018284223877879091,0.0018274318071048734
1920,0.0022020362774125557,0.0022401762230187527,0.0022114687034001657,0.0022218183847779738,0.0022311710501685678,0.0022189763195351597,0.0022239773568728527,0.0022250602134366027,0.001822513904555234,0.001847767415784296,0.00180806878080908,0.0018267937686307079,0.0018214165002623517,0.001826342751350074,0.001825805801526803,0.0018248134739791144
1930,0.0021997257397750047,0.002237803330572219,0.0022091858935876507,0.002219521446304329,0.002228832436115935,0.0022166470360101,0.002221635433421798,0.002222722742722949,0.0018198485541461862,0.0018451212568667552,0.001805501536466525,0.0018241887514750532,0.001818827360345554,0.0018237342570149861,0.0018231952638630977,0.0018222060000089302
1940,0.002197426286380866,0.0022354418466687953,0.0022068593390018876,0.002217191557929876,0.002226488889680578,0.0022143212733586326,0.0022193051914195516,0.0022204059769509454,0.0018171936265755084,0.0018424822054550205,0.0018029440358899862,0.0018215963452290485,0.001816238066222997,0.0018211356409613133,0.001820593923160363,0.0018196046240659403
1950,0.0021951377514414228,0.0022330916021978675,0.002204544999660607,0.0022148809831218363,0.0022241550667141397,0.0022120343035119117,0.0022169946701241505,0.0022180971835957797,0.0018145490315967239,0.001839851966280337,0.0018003961937469448,0.001819012320352753,0.0018136666944136293,0.001818546864457149,0.001818002121684148,0.0018170264245424006
1960,0.00219285997372598,0.00223075243250348,0.0022022423404832736,0.0022125985816074945,0.0022218527788405718,0.0022097562146726757,0.0022146866342800386,0.002215793260725074,0.0018119146804633779,0.0018372312469241425,0.001797857926576496,0.0018164369612286846,0.0018110979436716246,0.0018159678581104455,0.0018154241788974623,0.0018144527354434503
1970,0.002190592796312174,0.0022284241772029256,0.002199950951054408,0.002210315184006162,0.0022195411237050378,0.002207479755516939,0.0022123851869245703,0.002213508402429065,0.0018092904858407755,0.0018346202998238414,0.0017953291527378346,0.0018138707956963929,0.0018085359453088312,0.0018133986362798282,0.0018128573015410154,0.0018118854351900637
1980,0.002188336066482943,0.0022261066800599583,0.00219767050713382,0.0022080356868660056,0.0022172390487147364,0.002205215352838241,0.00221010532381527,0.002211226148993939,0.0018066763618216353,0.001832019173147792,0.0017928097922260688,0.001811341087892382,0.0018059822894882505,0.001810845412256068,0.0018103021576972855,0.001809326492524188
1990,0.0021860896355042625,0.0022237997887593064,0.002195400744256726,0.0022057621303320785,0.002214946784896754,0.0022029534594932842,0.0022078314981901492,0.0022089512022438473,0.0018040722238660267,0.0018294278260988506,0.0017902997665761866,0.0018087976261349503,0.001803450501412951,0.0018083015826336757,0.0018077498553815685,0.0018067792219638168
2000,0.0021838533585074593,0.0022215033548530494,0.0021931414396493265,0.0022034958604300048,0.002212664443440593,0.0022007006464371814,0.0022055727878783626,0.002206685131179831,0.0018014779887640664,0.0018268461815222903,0.0017877989988043241,0.001806260823761341,0.0018009173649338184,0.0018057535022346638,0.001805209526626439,0.0018042404142932789
2010,0.0021816270943355587,0.0022194165741817873,0.002190892399915434,0.002201282324738818,0.0022103995784942265,0.0021984603535922798,0.002203318690083278,0.0022044363795598043,0.0017988935746247048,0.0018242741494334247,0.00178530741329197,0.0018037322054981209,0.0017983920119660768,0.00180322963670565,0.0018026751209547776,0.0018017154555670656
2020,0.002179410705397955,0.0022173021660504277,0.002188653452505074,0.002199035736234145,0.002208152534839636,0.002196216250161198,0.002201074453504037,0.0022021965848116887,0.0017963189008117775,0.001821711637212009,0.001782824935771865,0.0018012124138609975,0.001795876426969878,0.0018007108847243325,0.0018001497621071838,0.00179919376094817
2030,0.0021772040575329665,0.0022150523539881117,0.002186424439938661,0.0021968446905922256,0.0022059011317783206,0.002193993134574246,0.0021988427258867738,0.0021999583277493295,0.0017937538879811976,0.0018191585537631338,0.0017803514932146491,0.0017987016869709382,0.0017933753641919958,0.0017982057826737563,0.0017976455417233472,0.001796678616008185
2040,0.002175007019912134,0.002212806402906775,0.00218420521581586,0.0021946149554679106,0.0022036590486882446,0.0021917666424211557,0.002196619312581527,0.0021977313334428095,0.0017911984579539464,0.0018166148110076996,0.001777887013825974,0.0017962000799131017,0.001790888521797429,0.00179570242846383,0.001795142506086922,0.0017941843399067459
2050,0.0021728194648629184,0.002210566145418813,0.0021819956421006426,0.0021923944187387523,0.0022014263431431313,0.0021895494724575304,0.0021944025852697058,0.002195512053446702,0.0017886525337724724,0.0018140803241619707,0.0017754314269662341,0.0017937075668365,0.0017884040406966895,0.0017932078824676179,0.001792646044855406,0.0017916927549604944
2060,0.002170641267817852,0.002208332792631884,0.0021797955872229213,0.0021901823577077373,0.0021992030141394503,0.0021873416309000637,0.0021921968391963587,0.002193302202600389,0.001786116039644181,0.0018115550116489798,0.0017730351750018247,0.001791224087662302,0.0017859253215897208,0.001790728824390353,0.001790157482490562,0.0017892143964320928
2070,0.002168472307158109,0.0022061071312156066,0.002177604924809673,0.002187979244000271,0.0021969890216790855,0.0021851430826618223,0.0021900122757649854,0.00219110340975337,0.001783588900891253,0.0018090387947592435,0.001770595836433575,0.0017887495692554545,0.0017834541446550833,0.001788258928126396,0.001787680501460609,0.0017867342625601523
2080,0.002166312464145337,0.0022038896583944645,0.0021754235327515747,0.002185785134045104,0.0021948278745677063,0.00218295376541644,0.002187821403632828,0.002188915010677306,0.0017810710439674082,0.001806531597350225,0.0017682077978282695,0.0017862839346663995,0.0017809912729340738,0.0017857901132974918,0.0017852152789585851,0.0017842683337108145
2090,0.002164161622799421,0.0022016806744677986,0.002173341807429008,0.0021836000276189704,0.0021926400802374513,0.0021807735992269706,0.0021856555079725615,0.0021867330805879215,0.0017785623963844088,0.0018040333455380253,0.001765851280276065,0.001783827107179503,0.0017785370026712766,0.0017833361545587234,0.0017827572757213028,0.0017818082853300332
2100,0.0021620196698057814,0.002199480346079752,0.0021711809986395547,0.002181423886912892,0.0021904813324571393,0.00217861239664241,0.0021834818939021616,0.002184570862575619,0.0017760628867519168,0.0018015439674530231,0.0017634443563578905,0.0017813790117313655,0.0017761030144368695,0.0017808841067492587,0.0017803038764599988,0.0017793562122629947
2110,0.002159886494450536,0.002197288749581694,0.0021690281913449017,0.002179256649517902,0.00218833655231776,0.0021764631326983697,0.0021813277743336634,0.0021824160833879835,0.0017735724446817924,0.0017990633930358157,0.0017610427991803235,0.0017789672661726597,0.00177366813594948,0.0017784740300097468,0.0017778544958738651,0.0017769171022521402
2120,0.002157761988496376,0.002195105900600902,0.0021668835743658965,0.002177098237235775,0.002186166873098472,0.002174310166402571,0.0021791823424267553,0.0021802645629152018,0.0017710910008289504,0.0017965915537948574,0.0017586482390711256,0.001776537597396044,0.0017712406406564796,0.001776049561809545,0.0017754242733661885,0.001774484059344994
2130,0.0021556460461361615,0.0021931253708462606,0.0021647499884660526,0.0021749485620394804,0.002184005865359717,0.002172165833729922,0.0021770428118261798,0.002178123977060187,0.0017686184868250798,0.0017941283827669352,0.001756261396935077,0.0017741183885984224,0.0017688211522938202,0.00177362795285263,0.0017729955076175585,0.0017720578840489942
2140,0.00215353856388667,0.0021909537869081452,0.0021626226521069825,0.0021728075301298277,0.0021818536876238026,0.0021700394725507888,0.0021749166128123276,0.002175984371956652,0.0017661548352736478,0.001791673814275918,0.0017538825717985373,0.0017717058449906453,0.0017664099160067392,0.0017712255608172134,0.001770581353391254,0.0017696397781412632
2150,0.0021514394405400816,0.0021887932032829127,0.002160503341489761,0.0021706750446623957,0.002179711088595604,0.002167923100724445,0.0021727927121646395,0.0021738560371078464,0.0017636999797296937,0.001789227783925984,0.0017515118676649788,0.001769324760572566,0.0017640086975845293,0.0017688222875480442,0.0017681758229030065,0.001767235569008485
2160,0.0021493485770543996,0.0021866427158896418,0.0021583921181698162,0.0021685510075357683,0.002177576609547649,0.0021658110035797096,0.002170679178055579,0.0021717350329377716,0.0017612538546866174,0.0017867902284699477,0.0017491492988361834,0.0017669294360131982,0.0017616158106963375,0.0017664310422809137,0.001765777279875147,0.001764838544968228
2170,0.002147265876553117,0.002184501681649853,0.00215628899338538,0.002166435320575699,0.002175452214820517,0.0021637077905496405,0.002168565378714904,0.0021696246267047803,0.0017588163955341019,0.0017843610857486425,0.0017467948388640853,0.0017645411254734178,0.0017592372108307108,0.0017640459311072387,0.001763383173782218,0.0017624491722423308
2180,0.0021451912441616816,0.002182369636171133,0.002154193944716054,0.002164327886345241,0.002173335342179006,0.00216163823836224,0.002166470672553489,0.002167521252768423,0.001756387538563664,0.0017819402946062102,0.0017444484431521357,0.0017621604612902964,0.001756862193223463,0.0017616630895409546,0.001760999638572347,0.0017600676510821645
2190,0.0021431245870224824,0.002180246237423078,0.0021521960079579072,0.002162228608616923,0.0021712261925992404,0.002159533684454984,0.0021643774976624064,0.0021654335865206598,0.0017539672209365698,0.00177952779489976,0.001742110059423485,0.0017597877017958563,0.0017544932775171995,0.0017592992888340042,0.0017586253517232198,0.0017576933906520154
2200,0.002141065814224241,0.0021781312271997866,0.0021501193215721637,0.0021601826863062445,0.0021691248400034224,0.002157459439298126,0.002162293175359986,0.0021633533135209104,0.0017515553806584094,0.0017771235273906782,0.0017397796324813974,0.001757422932574304,0.001752131581863603,0.0017569393152843116,0.0017562557793768807,0.0017553285129752183
2210,0.0021390148367148587,0.0021760244047492883,0.0021480495846362135,0.0021580994304285506,0.00216703130481255,0.0021553953047522834,0.0021602396881676977,0.0021612806366504422,0.0017491519565807634,0.0017747274337305274,0.001737457106344431,0.0017550661600382877,0.0017497775776526003,0.0017545878415341498,0.0017539042889487266,0.0017529706182010107
2220,0.002136971567249457,0.0021739256087963676,0.0021459870362378064,0.0021560273556128218,0.0021649668624224017,0.002153361572256429,0.002158166172930187,0.002159218549326325,0.001746756888376555,0.001772339456434513,0.0017351424252651793,0.0017527173547635666,0.0017474314396734858,0.0017522431809752215,0.0017515520133700724,0.0017506250596704964
2230,0.0021349359203743923,0.002171834705203546,0.0021439318118512407,0.002153961600455556,0.0021628901646530974,0.0021513118419606014,0.002156119854982652,0.0021571568832816634,0.0017443701165199554,0.0017699595388327438,0.0017328355340699986,0.0017503764715937065,0.0017450984555797966,0.0017499061979046049,0.0017492094382310919,0.00174828250935688
2240,0.002132907812312901,0.002169751578616097,0.002141883976725878,0.002151902797768779,0.0021608206793929385,0.0021492889867881226,0.0021540618811055623,0.002155109096664054,0.0017419915822488585,0.001767587625036371,0.0017305363783470806,0.0017480434588119653,0.0017427738743196475,0.0017475705374514483,0.0017468745106750116,0.0017459443397337404
2250,0.0021308871609959645,0.002167676126749285,0.002139843548703224,0.0021499408067315873,0.002158758506340286,0.0021472454529072316,0.0021520137601274136,0.0021530617766549742,0.001739621227613286,0.0017652236599763338,0.0017282449044737636,0.0017457182623978884,0.0017404536588017105,0.00174524230599582,0.00174455628826653,0.001743619428075105
2260,0.0021288738859285283,0.002165608256460505,0.0021378132803747674,0.002147897026851031,0.00215670368645271,0.0021452179087591006,0.0021499728842058197,0.0021510279363879947,0.001737258995380686,0.001762867589270356,0.0017259610596248587,0.0017434008278554014,0.0017381402421270398,0.0017429217172728606,0.0017422377131409705,0.0017413005430859663
2270,0.0021268679082139252,0.0021635478811441455,0.0021357881537235057,0.0021458598125343453,0.0021546562212356735,0.0021431890540195564,0.00214794425325715,0.002149001380717608,0.0017349048290749014,0.0017605193593003277,0.0017236847917267983,0.0017410911010755648,0.0017358335880479636,0.0017406192792047692,0.0017399235170190153,0.0017389875981260738
2280,0.0021248691504751616,0.0021614949189022736,0.0021337700937755777,0.002143829818916698,0.002152616085848713,0.0021411683755545585,0.002145921512915372,0.002146981097941314,0.001732558672941087,0.001758178917141695,0.0017214160494621877,0.0017387890286377772,0.0017335098038879782,0.001738323109242268,0.001737616328588154,0.0017366860510514837
2290,0.0021228775368179464,0.0021594492913463714,0.002131759125682753,0.0021418070125982513,0.0021506246868561174,0.0021391533089002435,0.0021439053256540053,0.002144972880413931,0.0017302204719332748,0.0017558462105680128,0.0017191547822277276,0.0017364945579169122,0.0017312350627796125,0.0017360270073591977,0.0017353178907546507,0.0017343923327026722
2300,0.0021208929927933884,0.002157410922789982,0.0021297552420636023,0.00213979134777742,0.002148621155065422,0.002137154055329882,0.0021418971853053304,0.0021429684505493984,0.001727890171716484,0.001753521188007534,0.00171690094009036,0.0017342076371464898,0.0017289585641879768,0.0017337374284682738,0.0017330279180456376,0.0017321047384133426
2310,0.002118915445351144,0.002155379739638419,0.0021277584138424954,0.0021377827706279273,0.0021466281254849395,0.00213517349905068,0.0021398978908756527,0.002140966018344348,0.0017255677186172047,0.0017512037985587536,0.0017146544737873803,0.0017319282153522852,0.0017266941797158264,0.0017314549513592903,0.0017307479999459918,0.001729826656192257
2320,0.002116944822808553,0.0021533556700865653,0.0021257685977020824,0.0021357812221909356,0.0021446181953050925,0.002133188616148085,0.0021378954405704143,0.00213898053578343,0.0017232530596389406,0.0017488939919403368,0.0017124153347104487,0.0017296562423558814,0.0017244299394159057,0.0017291914668496888,0.0017284726725317334,0.0017275520738703198
2330,0.002114981054821441,0.002151338643815892,0.0021237857410911776,0.002133786640401203,0.0021426146778182886,0.0021312004817387598,0.002135913076698026,0.00213698682965624,0.0017209461424616546,0.0017465917185404134,0.001710183474845861,0.0017273916686928459,0.0017221817269311712,0.0017269251572178401,0.001726206185080903,0.0017252836323182752
2340,0.002113024072330272,0.0021493285918311456,0.002121809785668116,0.002131798961473863,0.002140617714375792,0.002129229259716925,0.002133927830686222,0.0021350095538998914,0.0017186469153812611,0.0017442969293013366,0.0017079588468097429,0.0017251344456578055,0.0017199283165273416,0.0017246653397786638,0.0017239443983780856,0.001723025405270362
2350,0.0021110738075431623,0.002147325446348436,0.0021198406696217864,0.0021298181207607403,0.002138627378588942,0.0021272539415476688,0.002131948681072693,0.002133037060351395,0.0017163553273326082,0.0017420095757978427,0.0017057414037950913,0.001722884525171553,0.0017176813183752415,0.0017224124838732813,0.0017216893239679898,0.0017207722965317807
2360,0.002109130193896025,0.0021453291407429464,0.002117878329231271,0.002127844053464001,0.002136643698328111,0.0021252850310171656,0.002129985020263847,0.002131068039673556,0.0017140713278915864,0.001739729610203855,0.0017035779008962582,0.001720641859841443,0.0017154412095473637,0.0017201667728025116,0.0017194441054347864,0.001718528864845803
2370,0.002107193166009047,0.0021433396094510115,0.002115922699923889,0.0021258766949823205,0.0021346666706900663,0.002123322596203847,0.002128026940730665,0.0021291101390192857,0.0017117948672302763,0.00173745698522898,0.0017013762099761243,0.0017184064028896717,0.001713208177102743,0.0017179282591335276,0.0017172067308471872,0.0017162938012362794
2380,0.00210526265968225,0.0021413567879502438,0.0021139737169797446,0.002123915981242952,0.002132696272240664,0.002121366662001356,0.0021260807822289784,0.002127150299584879,0.0017095258960967419,0.00173519165418079,0.0016991808458887148,0.0017162016448846185,0.0017109927924057189,0.001715703150794945,0.0017149812663641573,0.0017140659604066855
2390,0.0021033386118383124,0.0021393806127417703,0.002112031315979368,0.00212196184883362,0.0021307324659867177,0.0021194172243241827,0.00212414005587247,0.0021251988122973353,0.0017072643658717634,0.001732933570899986,0.0016969921149500022,0.0017139843684474965,0.0017087783162632597,0.001713485965181838,0.001712762296370074,0.0017118433052485393
2400,0.002101420960523681,0.00213741102131193,0.0021100954331302324,0.0021200319141417845,0.002128775206141631,0.0021174742596931084,0.002122197126004366,0.0021232593405416944,0.0017050102284659197,0.0017306826897599548,0.0016948101439475671,0.0017117714752312718,0.0017065679784956655,0.0017112698919233837,0.0017105440768141467,0.001709631570754322
2410,0.0020995096448582773,0.002135447952105296,0.0021081660054098617,0.0021181153466061087,0.0021268244413467086,0.002115537731890327,0.00212026876350746,0.0021213245518478807,0.001702763436391308,0.0017284389657008514,0.0016926349747127256,0.001709556038022142,0.0017043635976022875,0.0017090601449084586,0.0017083434320286361,0.0017074242415850982
2420,0.00209760460500652,0.0021334913445437698,0.002106242970738581,0.002116181482253454,0.0021248815487485695,0.002113607596409328,0.0021183466520821037,0.002119394537302699,0.0017005239426787222,0.0017263048693781924,0.0016904666085284514,0.00170737446258995,0.0017021748356143007,0.0017068612924513449,0.0017061423900921469,0.0017052219501922927
2430,0.0020957057821631153,0.002131541138988724,0.0021043262680122687,0.0021142535967166864,0.0021229644778043566,0.002111683803512121,0.0021164196870755436,0.0021174729566985073,0.0016982917009493725,0.0017240868685823862,0.001688305027038428,0.0017051889270807141,0.0016999871760471352,0.0017046670021264587,0.0017039476400741993,0.00170302796808941
2440,0.002093813118541843,0.0021295972766977034,0.0021024158371391044,0.0021123747243791957,0.002121034491693763,0.0021097663003017963,0.0021145051924043035,0.002115552863521941,0.0016960666653115242,0.0017218674701313663,0.0016861502022267327,0.0017030054078976953,0.0016978042655291237,0.0017024784286161498,0.0017017562944690034,0.0017008413421545354
2450,0.0020919265573010604,0.0021276596998677233,0.0021005116190534467,0.0021104993588911825,0.002119110109139122,0.002107864351665434,0.0021125959528001115,0.0021136480388876944,0.0016938487904378796,0.0017196515328788964,0.0016840021012149986,0.0017008266225857493,0.0016956273143342582,0.0017002962264522914,0.0016995744241876665,0.001698659934692981
2460,0.00209004604259011,0.0021257283515834224,0.0020986135557164998,0.002108589697267904,0.0021171914959247085,0.002105960078013669,0.002110687372299136,0.002111746932141112,0.0016916380314937474,0.0017174412145031237,0.0016818606886430665,0.0016986537816039426,0.001693456841727281,0.001698113854055494,0.0016974003031342555,0.0016964851482935694
2470,0.002088171519465054,0.0021238031758152864,0.002096721590116535,0.002106686091940646,0.002115298162693624,0.0021040616253242828,0.0021087896186030575,0.0021098465780181597,0.0016894343441646864,0.0017152374328648357,0.0016797259278567012,0.0016964874014249176,0.0016912930503888424,0.0016959506754675724,0.00169523681099637,0.0016943170171398458
2480,0.0020863029339004413,0.002121884117390893,0.0020948356662039425,0.00210478849421436,0.002113392608135589,0.00210217910202537,0.0021069021224653373,0.0021079596285741298,0.0016872376846278625,0.001713040542593025,0.0016775977815511878,0.001694327681258767,0.001689135999611624,0.0016937911964189922,0.0016930763744924526,0.0016921567150616212
2490,0.002084440232761664,0.002119971122026776,0.0020929557289364187,0.0021028968554368532,0.00211149249397935,0.0021002926529752886,0.0021050114597018776,0.002106073438917111,0.0016850480095520481,0.001710850647046902,0.0016754762121489186,0.0016921746771596524,0.0016869856850065812,0.0016916370327921815,0.0016909192218268476,0.0016900008616844708
2500,0.0020825833637720947,0.002118064136220843,0.0020910817242169033,0.0021010111271154708,0.002109597969985666,0.0020984119774998256,0.0021031263634174735,0.0021041940425935435,0.0016828652760882967,0.0017086677411934925,0.0016733611819714778,0.0016900283820451278,0.0016848420749471238,0.0016894944136626178,0.0016887682743300658,0.0016878559376410918
2510,0.0020807322755129753,0.0021161631073707277,0.0020892135988567206,0.0020991647520455237,0.0021077091206903598,0.0020965570523081567,0.00210124691095126,0.0021023227840709646,0.0016806894418540663,0.0017064917763089937,0.0016712526533868566,0.0016878887622502337,0.0016827051271176563,0.0016873526622444013,0.0016866262632395657,0.0016857150993636605
2520,0.0020788869173966606,0.002114267983605478,0.0020873513005945643,0.002097294985483833,0.002105841558898369,0.002094688599429073,0.0020993731384267855,0.0021004575277363546,0.001678520464944322,0.001704322688666493,0.0016691936589643408,0.0016857557739220486,0.001680573069271718,0.001685217434548969,0.0016844875117094649,0.0016835827268932846
2530,0.002077047239624208,0.0021124825924402346,0.002085494778041097,0.0020954294242269134,0.0021039666286332137,0.0020928350136375506,0.0020975171127465275,0.0020985888312395895,0.0016763583039007823,0.0017021604118292455,0.0016671056448609445,0.0016836293702654492,0.001678457696923541,0.0016830887222991642,0.001682364101686873,0.0016814570400933704
2540,0.0020752131932193496,0.0021106237903294467,0.002083722413600775,0.002093568532905321,0.002102096525974151,0.0020909783133133963,0.002095665267243585,0.0020967268682831053,0.0016742029177200246,0.001700004881441397,0.0016650190723511704,0.0016815095045240591,0.0016763440006465347,0.0016809720848609544,0.0016802540520431952,0.0016793347627183097
2550,0.002073384729951999,0.0021087621380558863,0.0020818816913014127,0.002091712612973473,0.002100233463214529,0.0020891269027056847,0.0020938268402561633,0.002094873426074839,0.001672054265846712,0.0016978560368939855,0.0016629367020635222,0.0016793961311484251,0.0016742346047506906,0.0016788569396912756,0.0016781384788095988,0.0016772198087511292
2560,0.0020715618023621207,0.002106900378755938,0.0020800448619497924,0.0020898618546382197,0.0020983878881070117,0.0020873006227820623,0.0020919858912930023,0.002093033464991345,0.0016699123081284073,0.001695713821468825,0.0016608597674913073,0.0016772892060954447,0.0016721306910734146,0.0016767478340331543,0.0016760275492397891,0.0016751100990501921
2570,0.002069744363725201,0.002105040367694877,0.0020782124544335145,0.0020880163722525324,0.0020965355468396396,0.002085460833922581,0.0020901454350263915,0.0020911893760097167,0.0016677770048838525,0.0016935781820842655,0.0016587887989567562,0.0016751886868335841,0.0016700327751733024,0.0016746449492648363,0.0016739224878243864,0.0016730091798152769
2580,0.0020679323680392603,0.002103183352994531,0.002076384813033405,0.002086176228658143,0.002094724665879344,0.002083639235055612,0.002088310569984708,0.002089350484308139,0.0016656483168197012,0.0016914490687802708,0.001656724005168475,0.0016730945322152024,0.0016679410661442073,0.0016725537601939289,0.00167182883960737,0.0016709149217095653
2590,0.002066125770008753,0.0021013301680541385,0.0020745621563120764,0.002084341451764282,0.0020928848233618957,0.0020818169245023777,0.0020864794504305006,0.0020875249889960035,0.001663526205076371,0.0016893264342798808,0.001654665449493109,0.001671029354454845,0.0016658556332149743,0.0016704634447342048,0.0016697397021766536,0.0016688300878291429
2600,0.002064324525040462,0.0020994813631786124,0.002072744617299671,0.002082512045887275,0.0020910865322358863,0.0020799938213136304,0.0020846595283323666,0.002085697867800773,0.0016614106311806376,0.0016872102335466765,0.001652613130939562,0.0016689729354956162,0.0016637764826575863,0.0016683849878142976,0.0016676557797806746,0.0016667508886252236
2610,0.0020625285891959777,0.00209763729582102,0.002070932270985315,0.002080687999533315,0.002089257758729479,0.002078175577067687,0.0020828365062375287,0.0020838810559571375,0.0016593015570808278,0.0016851004234328393,0.001650567021217797,0.0016668992671964311,0.0016617035931010271,0.001666313326046276,0.001665574450008811,0.0016646743842178013
2620,0.002060737919226341,0.0020957981921572166,0.0020691251531353982,0.002078869290640606,0.002087452842107984,0.002076362337764537,0.0020810230682110076,0.0020820631510310994,0.001657198945089866,0.0016829969623748386,0.0016485270814030617,0.0016648306764557308,0.0016596369316571602,0.0016642423123445216,0.0016635064928443022,0.0016626057850401832
